artist_id,artist_name,genre,artist_hotness
1535,Philip Bailey,jazz funk,0.33407266881677433
1536,Lee Michaels,blue-eyed soul,0.34948848236169633
1537,Mr. Lif,hip hop,0.4486291115925325
1538,Felix Slatkin/Concert Arts Symphonic Band,exotica,0.2916990799372148
1539,Cherrelle,disco,0.34719488409731486
1540,Petra,ccm,0.4753930634423814
1541,The Paul Butterfield Blues Band,blues-rock,0.3954788611599233
1542,Arsonists Get All The Girls,death core,0.4549573948202216
1543,Hot Wire,uk garage,0.3631602022851569
1544,Patrick Saint-Eloi,zouk,0.3912221812323105
1545,Evergreen Terrace,melodic hardcore,0.5291659021019358
1546,James Ingram,quiet storm,0.46152621705696345
1547,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,soundtrack,0.3775790802188004
1548,Crabby Appleton,power pop,0.28568200699082735
1549,Dave Rave_ Mark McCarron,easy listening,0.0
1550,Remi Nicole,twee pop,0.41946985983276547
1551,André Blot,musette,0.0
1552,All Leather,digital hardcore,0.37929493531757236
1553,Little Milton,electric blues,0.3864410971038427
1554,Junior Jack,progressive house,0.3936423099322644
1555,Lil Boosie,gangster rap,0.5358910429591184
1556,Candlebox,post-grunge,0.5076250078374704
1557,Marisela,cumbia,0.3898771264212854
1558,The Oh Sees,noise pop,0.4009521193140593
1559,Kitty Kallen,cool jazz,0.3221258890144376
1560,Autonomous Bass Heads,turnablism,0.23101450752597977
1561,Cowboy Mouth,post-grunge,0.40199254009343804
1562,Jeff Talmadge,folk rock,0.31783841080089725
1563,Dwight Twilley,power pop,0.3189111841635213
1564,Moraes Moreira,latin jazz,0.3342524740434901
1565,Darko,progressive house,0.350870447751252
1566,Plasmatics,trip hop,0.3593247265042633
1567,Stern,easy listening,0.2497540855755363
1568,Yuridia,latin pop,0.364164341184009
1569,Bryan White,country,0.42689268086794374
1570,Dirty Harry,new beat,0.40259433228284
1571,Kurt Tepperwein,meditation,0.2520805272058066
1572,Gyptian,reggae,0.5142064031849427
1573,Camp Lo,pop rap,0.44521698744131516
1574,Wonderland,happy hardcore,0.3736580413072142
1575,Toots & The Maytals,reggae,0.5179902213595114
1576,Gipsy Kings,flamenco,0.5406306862249688
1577,Patrick Lamb,bossa nova,0.3443185423489831
1578,Melvins,sludge metal,0.4568654203499331
1579,Stan,power pop,0.35377034772839366
1580,Los Brujos,kraut rock,0.30862502328197755
1581,Janis Joplin,blues-rock,0.5599258685693549
1582,Vivian,happy hardcore,0.35926026411845985
1583,Slipknot,rap metal,0.5985554118943955
1584,Varios,electroclash,0.33392987295115983
1585,Atom,tech house,0.3184307599723285
1586,Jimmy Wyble,western swing,0.0
1587,Die Symphony,industrial rock,0.2620939623464242
1588,Charlie Peacock,ccm,0.37949565056873846
1589,Paul Geremia,country blues,0.25810624743692673
1590,Walter Trout,blues-rock,0.30771167908554087
1591,Monique Marvez,stand-up comedy,0.28526989675894066
1592,Dancecore Allstars,hard trance,0.2894309060642961
1593,Sean Kingston,reggae,0.6628762864078096
1594,Blind Lemon Jefferson,country blues,0.38284690149999745
1595,Mei Chi Chiang,chinese music,0.340332520987805
1596,Sergio Dalma,ballad,0.35697025986249137
1597,Zombina & The Skeletons,psychobilly,0.40948425265569705
1598,The Jane Shermans,dance-punk,0.35429558053239785
1599,Bon Jovi,rock,0.7188914556702095
1600,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,chinese music,0.0
1601,Bescenta,dancehall,0.32897713393065886
1602,"Dave ""Baby"" Cortez",instrumental rock,0.31126988471266326
1603,Bloomfield,deep house,0.35566795638265936
1604,John Debney,pop rock,0.4631928523164855
1605,Rakim,hip hop,0.41889470470197177
1606,Coraleena Ellis,lovers rock,0.0
1607,The Chieftains,irish folk,0.3789698005016593
1608,Count Ossie,roots reggae,0.20857817378100385
1609,Elmer Bernstein,orchestra,0.4312421815889339
1610,Peter Spence,lovers rock,0.25874578542510884
1611,Vusi Mahlasela,world beat,0.3759146875867051
1612,Marimba Alma De Chiapas De Juan Palacios,marimba,0.0
1613,Jeff Wahl,meditation,0.31591901862184224
1614,Kapelle Herrenweide,humppa,0.2891912345935268
1615,Jamie Richards,honky tonk,0.3872251762773809
1616,Marcelo Radulovich,experimental pop,0.0
1617,Antonio Koudele,guitar,0.0
1618,Sonic Subjunkies,jungle music,0.31178940576016817
1619,Lizzy Borden,heavy metal,0.4199679357708968
1620,John Stevens,free jazz,0.3763493227493786
1621,Eddie Turner,blues-rock,0.3312149897920565
1622,Pretty Boy Floyd,glam metal,0.46478647430624304
1623,Chris Rodriguez,progressive house,0.3161435197294947
1624,Neeme Jarvi,easy listening,0.3007657861264746
1625,Jack Off Jill,dark wave,0.4603895823113582
1626,NAZCA PERU,folk,0.234568798994757
1627,Sheila Walsh,ccm,0.2910374459399871
1628,John Hiatt,southern rock,0.48607237966592026
1629,Kool Moe Dee,hip hop,0.3753624343566203
1630,Desert Dwellers,progressive house,0.35500876872856957
1631,D.A.D.,rock 'n roll,0.4332438337235128
1632,The Merry Macs,big band,0.24945364941116577
1633,Pinch feat. Rudey Lee,dubstep,0.3640067137295025
1634,The Tragically Hip,roots rock,0.49362943781241375
1635,Scott Krippayne,ccm,0.3203064969873311
1636,Flowin Immo et Les Freaqz,hip hop,0.2617301296059692
1637,Bebo Norman,ccm,0.5133001232753654
1638,Photek,jungle music,0.4387791606450403
1639,Isabel Pantoja,flamenco,0.36350651579267457
1640,Orquesta Sublime,salsa,0.30474365953929233
1641,Juanes,rock,0.5497612254572041
1642,Bobby Pulido,tejano,0.42685185323555136
1643,Alex Fong,cantonese pop,0.3380682446596222
1644,Isaacs,bluegrass,0.37338751893281397
1645,Mike And The Mechanics,pop rock,0.2573816275970807
1646,In Extremo,heavy metal,0.4473304871718775
1647,Who Made Who,disco,0.4636080771270053
1648,Don Francisco,ccm,0.3722985729468398
1649,Mavado,reggaeton,0.5207841069422383
1650,Doug Sahm Tex Mex Trip,blues-rock,0.38238936993589595
1651,Hanoi Rocks,heavy metal,0.4416434048199295
1652,Nicola Fasano feat. Paula B.,progressive house,0.3725475702431149
1653,Staatskapelle Dresden/Herbert Blomstedt,greek,0.0
1654,Ocho y Media,salsa,0.3515525062132662
1655,Bill & Gloria Gaither,southern gospel,0.23451976036910782
1656,Danny Elfman,soundtrack,0.5494459610037913
1657,Frank Ifield,country rock,0.3648176175489906
1658,Clara Nunes,samba,0.3667412331807846
1659,Fyah Blaze,reggae,0.2152722592313886
1660,Gonzalo Rubalcaba,latin jazz,0.34517431863973785
1661,Minipop,dream pop,0.3728905807979984
1662,Jeff Beck Group,blues-rock,0.3213669967623554
1663,Katie Armiger,singer-songwriter,0.41709885981405265
1664,The Del McCoury Band,bluegrass,0.36221895681539285
1665,F4,cantonese pop,0.45297201748767846
1666,Dhamika,chill-out,0.33058171862767266
1667,K.T. Oslin,country rock,0.36496860827348665
1668,Taste,blues-rock,0.39158702913337384
1669,Cece Winans,ccm,0.5408325519524202
1670,Joanna Connor,blues-rock,0.33285651445677245
1671,The LeRoi Brothers,roots rock,0.0
1672,Year Long Disaster,stoner rock,0.3698038280455917
1673,Sam Fan Thomas,soukous,0.24306454234167216
1674,Jimmy McGriff,jazz funk,0.3874232710097214
1675,Dobet Gnahoré,blues-rock,0.39535279249535926
1676,Terminal 11 feat. b.b0Nd,breakcore,0.32705730090543983
1677,Smidi Beats,nu jazz,0.30689117659986637
1678,Red I Flight,death core,0.32752607801909256
1679,Adrenaline,modern rock,0.30609359638323747
1680,3 Steps Ahead,gabba,0.40135421512256614
1681,Cool cavemen,funk rock,0.22879205843535128
1682,Roni Size,jungle music,0.4784907329726669
1683,Sneaky Sound System,alternative dance,0.44738602927213034
1684,Los Titanes,salsa,0.38420162917297757
1685,Whitney Cummings,stand-up comedy,0.3083034618755452
1686,Nando Lauria,latin jazz,0.3096561486972924
1687,Danny Wright,easy listening,0.3653021909738527
1688,Ross,italian disco,0.2889999383945862
1689,Oak Ridge Boys,classic country,0.40283578658562497
1690,Kerson,brill building pop,0.3645978804511496
1691,Army of the Pharoahs,tango,0.27595077021768966
1692,The Beatles,merseybeat,0.8404626880271164
1693,Streetwize,smooth jazz,0.3196514586921026
1694,Cheo Feliciano,salsa,0.4463638674676022
1695,Screamin' Jay Hawkins,rock 'n roll,0.46756544127383626
1696,A-Studio,progressive house,0.36257249427757804
1697,Bellatrax feat. Tina Cousins,uk garage,0.3841127007516736
1698,Forensics,dubstep,0.36394322928777034
1699,Bobby Capo,latin jazz,0.0
1700,Sandy Posey,ballad,0.3328671702548936
1701,Kathleen Madigan,comedy,0.3852304418657705
1702,Radney Foster,lovers rock,0.38346429630274825
1703,A Challenge Of Honour,jungle music,0.4292886304164929
1704,Ed Calle,latin jazz,0.28033044155223535
1705,Johnny Keating & All Stars,easy listening,0.0
1706,Boards of Canada,trip hop,0.5303303838678372
1707,MU330,ska punk,0.3855717251680908
1708,Ed Ames,ballad,0.38459812040625513
1709,Ron Goodwin,easy listening,0.3330153017242651
1710,George Nooks,dancehall,0.3395324203493744
1711,P.o.d,alternative metal,0.5330853751571502
1712,Linkin Park,rap metal,0.7791186791383894
1713,The Roots,funk,0.6002824907473767
1714,The Flies,freakbeat,0.40020805752058963
1715,EPMD,hip hop,0.45385026533052464
1716,Bruce BecVar,meditation,0.3402755073008875
1717,Deborah Coleman,blues-rock,0.33945731536044577
1718,Time Factory,hip house,0.3081743690047984
1719,Los Auténticos Decadentes,cumbia,0.4078215648614953
1720,Deathstar,straight edge,0.389230135470802
1721,Mindy McCready,female vocalist,0.4318827563379648
1722,Bobby Russell,pop rock,0.12806045785304018
1723,Lisa Lisa & Cult Jam (featuring Full Force),freestyle,0.22875104854547754
1724,Sugarman Three,soul jazz,0.348146526368703
1725,Gisele MacKenzie,easy listening,0.3180206467909012
1726,Faking David,breakbeat,0.21627785290385876
1727,Eric Burdon,blues-rock,0.3591859927517973
1728,Bukka White,delta blues,0.4244875987254027
1729,:Blacks On :Blondes,ghetto tech,0.2799779538120907
1730,David Gilmour Featuring Richard Wright,blues-rock,0.541656322286496
1731,Seven Mary Three,post-grunge,0.4191635877630802
1732,Irini Merkouri,pop folk,0.0
1733,Johnny Pearson,orchestra,0.3239973685746361
1734,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,freestyle,0.3912425060150865
1735,Alexis HK,chanson,0.34526923491125083
1736,Tha Liks featuring King T,los angeles,0.0
1737,The Family Stand,jazz funk,0.3786564863242852
1738,Buddy Johnson,jump blues,0.2902068230293281
1739,Peter Tosh,roots reggae,0.4654923562443533
1740,Blind Willie Johnson,texas blues,0.4011447414777875
1741,Onesidezero,post-grunge,0.3381040097228484
1742,Fito Paez,rock 'n roll,0.45873080635884184
1743,Wet Wet Wet,blue-eyed soul,0.41119568787754324
1744,Lou Reid & Carolina,bluegrass,0.21708353351297105
1745,Chris Vickery,jazz funk,0.0
1746,Riviera Regime,rapcore,0.17153224239720058
1747,Kool Keith,dirty rap,0.46455028067867915
1748,Lou Ann Barton,texas blues,0.3793968056631117
1749,Alejandro Lerner,pop rock,0.3615879415321665
1750,Cannon's Jug Stompers,jug band,0.33880017612266716
1751,The Ghost Of Lemora,dark wave,0.32609905980701764
1752,Robin Frederick,chill-out,0.24122427492173157
1753,Y&T,heavy metal,0.41889580391387266
1754,Rev. Timothy Wright,gospel,0.29024206999298574
1755,Earl Hooker,chicago blues,0.34900059039255926
1756,Michèle Bernard,chanson,0.3738629705580186
1757,Billy Butler,jazz funk,0.2695713196825489
1758,Usher,hip hop,0.854637828218057
1759,Yodi's,ghetto tech,0.0
1760,Shade Sheist / DJ Vice / DJ Echo / Damizza,uk garage,0.34613566732493495
1761,A Tribe Called Quest,jazz rap,0.5436811066612864
1762,Cobra Killer,folk rock,0.4645254506711376
1763,Nicholas,ccm,0.397732264641681
1764,Tel Basta,world beat,0.0
1765,Teenage Fanclub,power pop,0.511526435078575
1766,Epidemic,post-grunge,0.3569041267802913
1767,Deodato,jazz funk,0.4141964814069906
1768,Kary Ng,cantonese pop,0.35256398529732813
1769,Malina,crunk,0.3436172659846671
1770,Steve Smith,jazz funk,0.4079247008265301
1771,Cedric Gervais Featuring Caroline,progressive house,0.3736212123951274
1772,The King Sisters & Alvino Rey,calypso,0.2874467532300883
1773,Suzi Quatro,glam rock,0.40664264869909944
1774,Humanzi,dance-punk,0.2923195154130597
1775,Gene Latter,northern soul,0.20360793435756008
1776,Billy May & His Orchestra,space age pop,0.39046557975011453
1777,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,gangster rap,0.41179782681526267
1778,Christie Hennessy,deep house,0.3165494603255641
1779,Candy Lo,chinese music,0.3425370031626706
1780,Flamin' Groovies,power pop,0.43700191865316
1781,Roberto Roena,salsa,0.35148963247073306
1782,Rocio Jurado,bulerias,0.3157956797084056
1783,Salieri,requiem,0.24906181024072077
1784,Royal S,roots reggae,0.38866990102322235
1785,Buckwheat Zydeco,zydeco,0.4214486179326093
1786,Charley Pride,honky tonk,0.3893417519104193
1787,Yami Bolo,roots reggae,0.3224825778758644
1788,Killswitch Engage,alternative metal,0.5963503376386131
1789,Crazy Girl,electro,0.36638937070534877
1790,Memphis Jug Band,country blues,0.35078789087528156
1791,Juan Farcik,tech house,0.26436800041368974
1792,Saigon Kick,hard rock,0.40022175639897006
1793,Incubus,funk metal,0.5794419378857449
1794,Omni,modern rock,0.3441817504465177
1795,Giuseppi Logan,free jazz,0.0
1796,Radio Moscow,blues-rock,0.44823320277117096
1797,Alacranes Musical,tejano,0.44986923314236393
1798,Tina Ann,progressive house,0.38000466715536985
1799,The Elders,celtic rock,0.4153036425812273
1800,Stille Volk,neofolk,0.4076025759367606
1801,Doug MacLeod,blues,0.372737613340037
1802,Jimmy Hughes,southern soul,0.32489400917702077
1803,Emotion Code,trance,0.2045627112619994
1804,L7,grunge,0.44354755255636574
1805,Bill Perry,blues-rock,0.3321774449732797
1806,Billy Price_ Fred Chapellier,blues,0.2798289006547402
1807,Corey / Shaquille O'Neal,nu-soul,0.2655617651818037
1808,Moments In Grace,emo,0.37522396707186795
1809,Connie Smith,country gospel,0.36526089322010724
1810,Uphill Battle,grindcore,0.3696098345548582
1811,Barbara Fairchild,country gospel,0.37123757358135073
1812,Dave And Ansel Collins,rock steady,0.3430109140487191
1813,DÉSOLÉ,post-hardcore,0.35943855675556824
1814,Pascal Obispo,europop,0.3778525570354872
1815,Buddy Miles,blues-rock,0.4184295978846103
1816,Mau Mau,progressive house,0.31155917564728197
1817,Cocoa Tea,dancehall,0.4260093004837602
1818,Claw Hammer,alternative rock,0.268744755076445
1819,Carlos Jimenez,latin jazz,0.32573625894250924
1820,Kashief Lindo,lovers rock,0.32981032859254966
1821,The Almost,post-hardcore,0.5815058026864642
1822,Alas,symphonic metal,0.3563347490317367
1823,Sofi Marinova,pop folk,0.38528564261478293
1824,Los Ninos De Sara,flamenco,0.23772681338235932
1825,The Gentle Good,sxsw 2007,0.34826516306161226
1826,Tom Collier,marimba,0.0
1827,Heavenly,power metal,0.46815875635794574
1828,Los Morros Del Norte,chorus,0.34590878145179277
1829,Moon Mullican,western swing,0.281887097438807
1830,Yuko Kanzaki,japanese,0.16534223778060114
1831,Moonface,progressive house,0.3287229694924985
1832,30 Seconds To Mars,rock,0.6770875467122787
1833,Grace Gale,alternative metal,0.31990535386426106
1834,King Tee,hip hop,0.3723919906350151
1835,Cauda Pavonis,new wave,0.3293859951559598
1836,Geddy Lee,instrumental rock,0.40651786932802747
1837,Planetakis,electropop,0.3570490541126166
1838,Rick Ross,gangster rap,0.7014047658042529
1839,The Fureys,irish folk,0.3327497700492591
1840,Jim Jones / Max B,gangster rap,0.528614974324017
1841,Simply Red,pop rock,0.4985636112679809
1842,Juana Molina,folktronica,0.44822358922684985
1843,Mothers Pride,funk metal,0.35435439241371824
1844,Byzantine,groove metal,0.3939566367821045
1845,Halfway to Gone,southern rock,0.35353262776472605
1846,Jacques Douai,chanson,0.14519082979005074
1847,The Steeles,southern gospel,0.34678104189114095
1848,Beherit,illbient,0.42747924145936206
1849,Nick Colionne,smooth jazz,0.44543810335469275
1850,SNAP!,pop rap,0.4639000947923324
1851,Hermeto Pascoal,latin jazz,0.40658292930958295
1852,Lauren Wood,soft rock,0.38347032753511867
1853,Ray Pillow,country rock,0.0
1854,Baby Bash,pop rap,0.6021154546672973
1855,Mariah Carey,dance pop,0.7870054686892299
1856,Frankie J,pop,0.42337640990950814
1857,Vangelis,progressive rock,0.4737005012967777
1858,Maria Bamford,comedy,0.37295104260236633
1859,Rubyhorse,freestyle,0.3453069080831163
1860,Flora Purim,latin jazz,0.34054407953708243
1861,Elizabeth Cotten,ragtime,0.36425887067116786
1862,Tommy McLain,swamp pop,0.0
1863,David Lynch,jazz fusion,0.46302507599424003
1864,Eluveitie,death metal,0.5274929810161438
1865,Dark Party,parody,0.3842449517139682
1866,Janet Jackson,dance pop,0.5682014218067547
1867,Albin Myers,progressive house,0.34003073938791123
1868,Hot Live Guys,grunge,0.32752470200713396
1869,Kanda Bongo Man,soukous,0.32242454014879485
1870,Múm,glitch,0.4669912722868447
1871,Alex,new beat,0.4321725641468849
1872,Rachael Lampa,ccm,0.46819387431680104
1873,David Zinman;Pittsburgh Symphony Orchestra,easy listening,0.3331088294667733
1874,Sofia Karlsson,chanson,0.4183566807740786
1875,Mystic Rhythms Band,chant,0.29103053419418945
1876,Epitaph,kraut rock,0.4598094224628141
1877,Robert Palmer,blue-eyed soul,0.464186401696097
1878,Sigmatropic,post rock,0.39005179513300625
1879,Neon Blonde,pop rock,0.34948338889553854
1880,Soul Ballet,smooth jazz,0.3532420664949242
1881,Milk Inc.,dance pop,0.44309894653198734
1882,Mario Piu',hard house,0.3864267491428221
1883,Joy Division,alternative,0.5762946511398908
1884,Bob Crosby,chanson,0.38955338756808916
1885,The Frantic,hard house,0.3259873912685581
1886,Ruffneck,deep house,0.28359445557123003
1887,Devo,rock,0.5324458709594074
1888,The Perrys,christian music,0.38067987361328043
1889,Tin Hat Trio,chamber jazz,0.3694705106202198
1890,Venice,folk-pop,0.33124182407734337
1891,Smash Palace,power pop,0.40470887241695647
1892,Dave Brockie Experience,shock rock,0.33593551225154833
1893,Bow Wow Wow,dance rock,0.4132613782947478
1894,Ashton Shepherd,country rock,0.3909636117315853
1895,Lonnie Brooks,blues-rock,0.3847637879847192
1896,I Wayne,roots reggae,0.43771129121014735
1897,Jazzy B,bhangra,0.3168532595153304
1898,Coffinberry,heartland rock,0.3507671052464713
1899,Janitor Joe,math rock,0.36278294075354944
1900,Young-Holt Unlimited,soul jazz,0.2159587031372573
1901,Brent Lamb,country gospel,0.0
1902,Vodka Collins,glam rock,0.4064096562655635
1903,Brenda Boykin,nu jazz,0.39335933762075587
1904,Faith Yang,singer-songwriter,0.18721329024920533
1905,Roger Reynolds,serialism,0.2635090972993376
1906,Jim Reeves,country gospel,0.4621901045907786
1907,Ketty DB,eurodance,0.0
